date,level,datetime,flow
2008-05-06,4.495,1210032000000,2496.0512558632804
2008-05-07,4.486,1210118400000,2473.436475244318
2008-05-08,4.475,1210204800000,2445.9073404220885
2008-05-09,4.462,1210291200000,2413.5309062699184
2008-05-10,4.451,1210377600000,2386.2694815528466
2008-05-11,4.44,1210464000000,2359.131212609031
2008-05-12,4.424,1210550400000,2319.8778117067604
2008-05-13,4.412,1210636800000,2290.6096993407405
2008-05-14,4.396,1210723200000,2251.815533011938
2008-05-15,4.382,1210809600000,2218.086910640203
2008-05-16,4.366,1210896000000,2179.7879241738515
2008-05-17,4.354,1210982400000,2151.2378361960614
2008-05-18,4.338,1211068800000,2113.4040251058027
2008-05-19,4.324,1211155200000,2080.518550861467
2008-05-20,4.306,1211241600000,2038.538830696571
2008-05-21,4.294,1211328000000,2010.7414974010499
2008-05-22,4.282,1211414400000,1983.0959800165724
2008-05-23,4.266,1211500800000,1946.4721967205621
2008-05-24,4.252,1211587200000,1914.6492323879236
2008-05-25,4.238,1211673600000,1883.0349970190014
2008-05-26,4.224,1211760000000,1851.6302061765125
2008-05-27,4.211,1211846400000,1822.656786847187
2008-05-28,4.195,1211932800000,1787.2468367004947
2008-05-29,4.182,1212019200000,1758.6798040235203
2008-05-30,4.168,1212105600000,1728.1201453755111
2008-05-31,4.155,1212192000000,1699.9341801037028
2008-06-01,4.142,1212278400000,1671.9326446892849
2008-06-02,4.128,1212364800000,1641.9841245328953
2008-06-03,4.115,1212451200000,1614.3676609213594
2008-06-04,4.102,1212537600000,1586.9375954828106
2008-06-05,4.088,1212624000000,1557.6067368010579
2008-06-06,4.072,1212710400000,1524.3524669720966
2008-06-07,4.059,1212796800000,1497.5436863249645
2008-06-08,4.045,1212883200000,1468.8844125233243
2008-06-09,4.034,1212969600000,1446.5209955755272
2008-06-10,4.019,1213056000000,1416.245494876444
2008-06-11,4.011,1213142400000,1400.20272944877
2008-06-12,3.998,1213228800000,1374.2883332244423
2008-06-13,3.988,1213315200000,1354.485250214046
2008-06-14,3.976,1213401600000,1330.8725182266858
2008-06-15,3.958,1213488000000,1295.7634629449133
2008-06-16,3.952,1213574400000,1284.1434255659065
2008-06-17,3.948,1213660800000,1276.4198505246623
2008-06-18,3.926,1213747200000,1234.2718537629507
2008-06-19,3.898,1213833600000,1181.445344415853
2008-06-20,3.888,1213920000000,1162.8017503276703
2008-06-21,3.884,1214006400000,1155.3773280895277
2008-06-22,3.868,1214092800000,1125.868921568762
2008-06-23,3.858,1214179200000,1107.5804723143763
2008-06-24,3.845,1214265600000,1083.9837164680132
2008-06-25,3.83,1214352000000,1057.0081281007506
2008-06-26,3.815,1214438400000,1030.3032747133402
2008-06-27,3.802,1214524800000,1007.3791658128816
2008-06-28,3.788,1214611200000,982.9213675552393
2008-06-29,3.775,1214697600000,960.4248798858988
2008-06-30,3.758,1214784000000,931.3194865426401
2008-07-01,3.744,1214870400000,907.618231452311
2008-07-02,3.728,1214956800000,880.8291308844947
2008-07-03,3.716,1215043200000,860.9470657195747
2008-07-04,3.699,1215129600000,833.0903913648027
2008-07-05,3.685,1215216000000,810.4236946799953
2008-07-06,3.671,1215302400000,788.0060738926442
2008-07-07,3.65,1215388800000,754.8498199075538
2008-07-08,3.646,1215475200000,748.5986623111513
2008-07-09,3.634,1215561600000,729.9693332354458
2008-07-10,3.624,1215648000000,714.5876746342093
2008-07-11,3.612,1215734400000,696.3018752552846
2008-07-12,3.591,1215820800000,664.7566252474463
2008-07-13,3.589,1215907200000,661.7826707276714
2008-07-14,3.58,1215993600000,648.4655251116569
2008-07-15,3.571,1216080000000,635.2561402212741
2008-07-16,3.564,1216166400000,625.0569676068095
2008-07-17,3.552,1216252800000,607.7256074190745
2008-07-18,3.542,1216339200000,593.4310663387687
2008-07-19,3.535,1216425600000,583.5054616921113
2008-07-20,3.532,1216512000000,579.2720109230356
2008-07-21,3.524,1216598400000,568.0427688943757
2008-07-22,3.513,1216684800000,552.7454941180869
2008-07-23,3.509,1216771200000,547.2240426704419
2008-07-24,3.495,1216857600000,528.0728431998615
2008-07-25,3.492,1216944000000,524.0043338819027
2008-07-26,3.489,1217030400000,519.9483340507734
2008-07-27,3.485,1217116800000,514.5598280570323
2008-07-28,3.475,1217203200000,501.1863290156797
2008-07-29,3.47,1217289600000,494.55213404386865
2008-07-30,3.466,1217376000000,489.2700916879137
2008-07-31,3.458,1217462400000,478.77372165399123
2008-08-01,3.456,1217548800000,476.1637730670313
2008-08-02,3.452,1217635200000,470.96089307264566
2008-08-03,3.448,1217721600000,465.7807454305477
2008-08-04,3.442,1217808000000,458.0532604314438
2008-08-05,3.438,1217894400000,452.9301710443197
2008-08-06,3.434,1217980800000,447.8299971472032
2008-08-07,3.43,1218067200000,442.752792142111
2008-08-08,3.424,1218153600000,435.18016933856626
2008-08-09,3.419,1218240000000,428.9093535209935
2008-08-10,3.416,1218326400000,425.16423729572426
2008-08-11,3.412,1218412800000,420.19106655678786
2008-08-12,3.406,1218499200000,412.7749624688493
2008-08-13,3.405,1218585600000,411.5440492435614
2008-08-14,3.399,1218672000000,404.1892762017017
2008-08-15,3.398,1218758400000,402.9686068507056
2008-08-16,3.394,1218844800000,398.1006089978905
2008-08-17,3.388,1218931200000,390.84275209565163
2008-08-18,3.386,1219017600000,388.43526677964235
2008-08-19,3.384,1219104000000,386.0336940989942
2008-08-20,3.377,1219190400000,377.6748609523705
2008-08-21,3.373,1219276800000,372.9310716696555
2008-08-22,3.37,1219363200000,369.3888774857076
2008-08-23,3.368,1219449600000,367.03488063506524
2008-08-24,3.364,1219536000000,362.34484055936423
2008-08-25,3.359,1219622400000,356.5160353153533
2008-08-26,3.356,1219708800000,353.0367974541058
2008-08-27,3.352,1219795200000,348.41892310120795
2008-08-28,3.348,1219881600000,343.82523380634376
2008-08-29,3.348,1219968000000,343.82523380634376
2008-08-30,3.346,1220054400000,341.5374791741994
2008-08-31,3.344,1220140800000,339.25579563772504
2008-09-01,3.339,1220227200000,333.57820288327736
2008-09-02,3.336,1220313600000,330.18994054322656
2008-09-03,3.332,1220400000000,325.6936593862121
2008-09-04,3.325,1220486400000,317.884217041114
2008-09-05,3.322,1220572800000,314.56039614447394
2008-09-06,3.32,1220659200000,312.35223200070163
2008-09-07,3.318,1220745600000,310.1502514512473
2008-09-08,3.313,1220832000000,304.6724124828933
2008-09-09,3.309,1220918400000,300.31810345048046
2008-09-10,3.306,1221004800000,297.0687312015119
2008-09-11,3.304,1221091200000,294.91029070370655
2008-09-12,3.3,1221177600000,290.6121903160226
2008-09-13,3.298,1221264000000,288.47254933679415
2008-09-14,3.294,1221350400000,284.2121335084982
2008-09-15,3.29,1221436800000,279.97693679282054
2008-09-16,3.287,1221523200000,276.8171361533548
2008-09-17,3.283,1221609600000,272.62626102072664
2008-09-18,3.28,1221696000000,269.49979251091764
2008-09-19,3.278,1221782400000,267.42344559943007
2008-09-20,3.275,1221868800000,264.32089872790124
2008-09-21,3.271,1221955200000,260.20657383642845
2008-09-22,3.27,1222041600000,259.1820019747376
2008-09-23,3.265,1222128000000,254.08326399264385
2008-09-24,3.262,1222214400000,251.04336567023384
2008-09-25,3.26,1222300800000,249.02484912588918
2008-09-26,3.258,1222387200000,247.01281097257282
2008-09-27,3.255,1222473600000,244.00692439582076
2008-09-28,3.255,1222560000000,244.00692439582076
2008-09-29,3.252,1222646400000,241.0156753330388
2008-09-30,3.252,1222732800000,241.0156753330388
2008-10-01,3.249,1222819200000,238.03910094266513
2008-10-02,3.245,1222905600000,234.0932272821124
2008-10-03,3.242,1222992000000,231.1510404108784
2008-10-04,3.239,1223078400000,228.22365481022067
2008-10-05,3.235,1223164800000,224.34356537388786
2008-10-06,3.232,1223251200000,221.45086776266785
2008-10-07,3.228,1223337600000,217.61717253441904
2008-10-08,3.222,1223424000000,211.9166132291764
2008-10-09,3.222,1223510400000,211.9166132291764
2008-10-10,3.219,1223596800000,209.08891491187862
2008-10-11,3.218,1223683200000,208.1497044300106
2008-10-12,3.217,1223769600000,207.21217434586416
2008-10-13,3.214,1223856000000,204.409682107876
2008-10-14,3.21,1223942400000,200.69664665327844
2008-10-15,3.209,1224028800000,199.77261639355586
2008-10-16,3.207,1224115200000,197.92964142478692
2008-10-17,3.205,1224201600000,196.09345797184386
2008-10-18,3.202,1224288000000,193.35194540006168
2008-10-19,3.201,1224374400000,192.44151780543714
2008-10-20,3.199,1224460800000,190.62578743620244
2008-10-21,3.199,1224547200000,190.62578743620244
2008-10-22,3.199,1224633600000,190.62578743620244
2008-10-23,3.197,1224720000000,188.81690127390652
2008-10-24,3.199,1224806400000,190.62578743620244
2008-10-25,3.198,1224892800000,189.72048799246488
2008-10-26,3.196,1224979200000,187.91502896204508
2008-10-27,3.192,1225065600000,184.32471764073594
2008-10-28,3.196,1225152000000,187.91502896204508
2008-10-29,3.198,1225238400000,189.72048799246488
2008-10-30,3.19,1225324800000,182.5398926224803
2008-10-31,3.201,1225411200000,192.44151780543714
2008-11-01,3.201,1225497600000,192.44151780543714
2008-11-02,3.202,1225584000000,193.35194540006168
2008-11-03,3.205,1225670400000,196.09345797184386
2008-11-04,3.202,1225756800000,193.35194540006168
2008-11-05,3.204,1225843200000,195.1779171297484
2008-11-06,3.205,1225929600000,196.09345797184386
2008-11-07,3.207,1226016000000,197.92964142478692
2008-11-08,3.208,1226102400000,198.85028077982773
2008-11-09,3.215,1226188800000,205.34216161625932
2008-11-10,3.218,1226275200000,208.1497044300106
2008-11-11,3.221,1226361600000,210.9723708573013
2008-11-12,3.212,1226448000000,202.54978468995847
2008-11-13,3.229,1226534400000,218.5731024268557
2008-11-14,3.219,1226620800000,209.08891491187862
2008-11-15,3.213,1226707200000,203.47888927143703
2008-11-16,3.217,1226793600000,207.21217434586416
2008-11-17,3.237,1226880000000,226.28030649502776
2008-11-18,3.227,1226966400000,216.6629077464265
2008-11-19,3.228,1227052800000,217.61717253441904
2008-11-20,3.23,1227139200000,219.53069592427562
2008-11-21,3.235,1227225600000,224.34356537388786
2008-11-22,3.23,1227312000000,219.53069592427562
2008-11-23,3.235,1227398400000,224.34356537388786
2008-11-24,3.241,1227484800000,230.17359871589755
2008-11-25,3.259,1227571200000,248.0180195762836
2008-11-26,3.264,1227657600000,253.0683498644114
2008-11-27,3.27,1227744000000,259.1820019747376
2008-11-28,3.28,1227830400000,269.49979251091764
2008-11-29,3.285,1227916800000,274.71852411448504
2008-11-30,3.295,1228003200000,285.2748761978751
2008-12-01,3.312,1228089600000,303.5815016130265
2008-12-02,3.32,1228176000000,312.35223200070163
2008-12-03,3.323,1228262400000,315.6667942662085
2008-12-04,3.339,1228348800000,333.57820288327736
2008-12-05,3.345,1228435200000,340.39587799691486
2008-12-06,3.355,1228521600000,351.88006510327136
2008-12-07,3.354,1228608000000,350.7248412470823
2008-12-08,3.36,1228694400000,357.6787914990528
2008-12-09,3.37,1228780800000,369.3888774857076
2008-12-10,3.388,1228867200000,390.84275209565163
2008-12-11,3.395,1228953600000,399.3154046959187
2008-12-12,3.39,1229040000000,393.2561425426005
2008-12-13,3.412,1229126400000,420.19106655678786
2008-12-14,3.418,1229212800000,427.65953193882467
2008-12-15,3.436,1229299200000,450.37721633334104
2008-12-16,3.436,1229385600000,450.37721633334104
2008-12-17,3.441,1229472000000,456.7703426595913
2008-12-18,3.45,1229558400000,468.3679744847952
2008-12-19,3.456,1229644800000,476.1637730670313
2008-12-20,3.468,1229731200000,491.9082966291051
2008-12-21,3.471,1229817600000,495.8761629895623
2008-12-22,3.479,1229904000000,506.5189385964587
2008-12-23,3.487,1229990400000,517.2512937477062
2008-12-24,3.492,1230076800000,524.0043338819027
2008-12-25,3.5,1230163200000,534.8814370075318
2008-12-26,3.506,1230249600000,543.0974165063974
2008-12-27,3.516,1230336000000,556.9010202768563
2008-12-28,3.527,1230422400000,572.2435005135266
2008-12-29,3.533,1230508800000,580.681800498045
2008-12-30,3.541,1230595200000,592.0090529206337
2008-12-31,3.548,1230681600000,601.9915753134457
2009-01-01,3.555,1230768000000,612.0402902564432
2009-01-02,3.56,1230854400000,619.2583451629718
2009-01-03,3.571,1230940800000,635.2561402212741
2009-01-04,3.579,1231027200000,646.9924858721041
2009-01-05,3.595,1231113600000,670.7204126748969
2009-01-06,3.595,1231200000000,670.7204126748969
2009-01-07,3.6,1231286400000,678.2048689336278
2009-01-08,3.61,1231372800000,693.2725695013362
2009-01-09,3.615,1231459200000,700.855665302761
2009-01-10,3.624,1231545600000,714.5876746342093
2009-01-11,3.638,1231632000000,736.1583833202446
2009-01-12,3.65,1231718400000,754.8498199075538
2009-01-13,3.659,1231804800000,768.9903053754474
2009-01-14,3.668,1231891200000,783.2348409882186
2009-01-15,3.674,1231977600000,792.7888099735264
2009-01-16,3.681,1232064000000,803.9931818825083
2009-01-17,3.695,1232150400000,826.588859110768
2009-01-18,3.709,1232236800000,849.4326030821007
2009-01-19,3.73,1232323200000,884.160320060318
2009-01-20,3.742,1232409600000,904.2521723277886
2009-01-21,3.749,1232496000000,916.0550979087866
2009-01-22,3.761,1232582400000,936.4298624310628
2009-01-23,3.781,1232668800000,970.7821630558913
2009-01-24,3.789,1232755200000,984.6604286413991
2009-01-25,3.802,1232841600000,1007.3791658128816
2009-01-26,3.817,1232928000000,1033.8482283366295
2009-01-27,3.83,1233014400000,1057.0081281007506
2009-01-28,3.84,1233100800000,1074.961858946528
2009-01-29,3.848,1233187200000,1089.4111987445774
2009-01-30,3.859,1233273600000,1109.403960984077
2009-01-31,3.878,1233360000000,1144.2761459964222
2009-02-01,3.892,1233446400000,1170.2450508708357
2009-02-02,3.904,1233532800000,1192.6879755295156
2009-02-03,3.916,1233619200000,1215.2999217292315
2009-02-04,3.927,1233705600000,1236.175463415883
2009-02-05,3.939,1233792000000,1259.1095555605975
2009-02-06,3.957,1233878400000,1293.8239031575972
2009-02-07,3.963,1233964800000,1305.4785636820877
2009-02-08,3.979,1234051200000,1336.760231961622
2009-02-09,4,1234137600000,1378.262641358903
2009-02-10,4.011,1234224000000,1400.20272944877
2009-02-11,4.03,1234310400000,1438.4226647316152
2009-02-12,4.05,1234396800000,1479.0946103282683
2009-02-13,4.061,1234483200000,1501.6558102752506
2009-02-14,4.08,1234569600000,1540.9439683355758
2009-02-15,4.09,1234656000000,1561.7835459293901
2009-02-16,4.12,1234742400000,1624.9673543708636
2009-02-17,4.112,1234828800000,1608.0210777990792
2009-02-18,4.12,1234915200000,1624.9673543708636
2009-02-19,4.14,1235001600000,1667.6411257554846
2009-02-20,4.159,1235088000000,1708.5871704427586
2009-02-21,4.184,1235174400000,1763.0628266069136
2009-02-22,4.214,1235260800000,1829.3268454418956
2009-02-23,4.258,1235347200000,1928.2621284090435
2009-02-24,4.32,1235433600000,2071.16036079662
2009-02-25,4.393,1235520000000,2244.5709544365905
2009-02-26,4.47,1235606400000,2433.4345869057897
2009-02-27,4.52,1235692800000,2559.2982103485324
2009-02-28,4.569,1235779200000,2685.07825068423
2009-03-01,4.6,1235865600000,2765.886726387048
2009-03-02,4.622,1235952000000,2823.810669069438
2009-03-03,4.64,1236038400000,2871.55702882842
2009-03-04,4.655,1236124800000,2911.5882126747692
2009-03-05,4.679,1236211200000,2976.095099479354
2009-03-06,4.7,1236297600000,3032.9982852201288
2009-03-07,4.709,1236384000000,3057.516257690211
2009-03-08,4.727,1236470400000,3106.78711731922
2009-03-09,4.79,1236556800000,3281.6883650864083
2009-03-10,4.839,1236643200000,3420.3407337688986
2009-03-11,4.89,1236729600000,3567.0624691967428
2009-03-12,4.949,1236816000000,3739.8389718052636
2009-03-13,5.021,1236902400000,3955.0585259634586
2009-03-14,5.11,1236988800000,4227.661119560323
2009-03-15,5.22,1237075200000,4574.480423619631
2009-03-16,5.317,1237161600000,4889.257226715942
2009-03-17,5.38,1237248000000,5098.133596737949
2009-03-18,5.435,1237334400000,5283.312697373798
2009-03-19,5.485,1237420800000,5453.926930987748
2009-03-20,5.522,1237507200000,5581.564454264868
2009-03-21,5.567,1237593600000,5738.375683342059
2009-03-22,5.582,1237680000000,5791.029007957416
2009-03-23,5.59,1237766400000,5819.188843291423
2009-03-24,5.619,1237852800000,5921.722486844288
2009-03-25,5.623,1237939200000,5935.920844333091
2009-03-26,5.621,1238025600000,5928.819977259937
2009-03-27,5.609,1238112000000,5886.28571375825
2009-03-28,5.595,1238198400000,5836.816284605473
2009-03-29,5.57,1238284800000,5748.891062489946
2009-03-30,5.562,1238371200000,5720.8670498223055
2009-03-31,5.546,1238457600000,5664.982352824497
2009-04-01,5.535,1238544000000,5626.688133952976
2009-04-02,5.529,1238630400000,5605.843886745171
2009-04-03,5.51,1238716800000,5540.040026848553
2009-04-04,5.5,1238803200000,5505.530491012316
2009-04-05,5.497,1238889600000,5495.194338997747
2009-04-06,5.49,1238976000000,5471.106666748125
2009-04-07,5.476,1239062400000,5423.057518857849
2009-04-08,5.46,1239148800000,5368.350571940772
2009-04-09,5.45,1239235200000,5334.270705353357
2009-04-10,5.434,1239321600000,5279.9224078291245
2009-04-11,5.416,1239408000000,5219.04513950919
2009-04-12,5.37,1239494400000,5064.747100774319
2009-04-13,5.35,1239580800000,4998.235810442384
2009-04-14,5.32,1239667200000,4899.124913044204
2009-04-15,5.27,1239753600000,4735.697566989073
2009-04-16,5.245,1239840000000,4654.811743289219
2009-04-17,5.192,1239926400000,4485.170108049238
2009-04-18,5.165,1240012800000,4399.71321199219
2009-04-19,5.13,1240099200000,4289.909975391798
2009-04-20,5.09,1240185600000,4165.774236895914
2009-04-21,5.055,1240272000000,4058.346502824906
2009-04-22,5.02,1240358400000,3952.0366714308893
2009-04-23,4.985,1240444800000,3846.8508591418117
2009-04-24,4.95,1240531200000,3742.7953161425994
2009-04-25,4.915,1240617600000,3639.8764315664607
2009-04-26,4.875,1240704000000,3523.655063919353
2009-04-27,4.852,1240790400000,3457.507769447466
2009-04-28,4.822,1240876800000,3371.9787731418896
2009-04-29,4.79,1240963200000,3281.6883650864083
2009-04-30,4.764,1241049600000,3209.0459438762446
2009-05-01,4.73,1241136000000,3115.0293235725385
2009-05-02,4.716,1241222400000,3076.6399648789234
2009-05-03,4.695,1241308800000,3019.4110911520625
2009-05-04,4.677,1241395200000,2970.698092815494
2009-05-05,4.658,1241481600000,2919.620849213294
2009-05-06,4.625,1241568000000,2831.7463034904695
2009-05-07,4.598,1241654400000,2760.6445801966756
2009-05-08,4.586,1241740800000,2729.274730507525
2009-05-09,4.562,1241827200000,2666.963093291289
2009-05-10,4.538,1241913600000,2605.2244724351967
2009-05-11,4.51,1242000000000,2533.9240027083565
2009-05-12,4.49,1242086400000,2483.4773945960783
2009-05-13,4.47,1242172800000,2433.4345869057897
2009-05-14,4.45,1242259200000,2383.797272776115
2009-05-15,4.436,1242345600000,2349.293342206809
2009-05-16,4.426,1242432000000,2324.7701730987887
2009-05-17,4.39,1242518400000,2237.335652184177
2009-05-18,4.38,1242604800000,2213.2850528639196
2009-05-19,4.375,1242691200000,2201.298501867859
2009-05-20,4.358,1242777600000,2160.7379164144854
2009-05-21,4.342,1242864000000,2122.83747107381
2009-05-22,4.323,1242950400000,2078.1774323775235
2009-05-23,4.29,1243036800000,2001.5094352398742
2009-05-24,4.28,1243123200000,1978.5031839729604
2009-05-25,4.27,1243209600000,1955.6027111778724
2009-05-26,4.26,1243296000000,1932.8082702875795
2009-05-27,4.255,1243382400000,1921.4508916609916
2009-05-28,4.22,1243468800000,1842.6959794492261
2009-05-29,4.214,1243555200000,1829.3268454418956
2009-05-30,4.18,1243641600000,1754.3011162510172
2009-05-31,4.17,1243728000000,1732.4727774691576
2009-06-01,4.16,1243814400000,1710.7531441345595
2009-06-02,4.147,1243900800000,1682.6805999787593
2009-06-03,4.13,1243987200000,1646.249313998647
2009-06-04,4.12,1244073600000,1624.9673543708636
2009-06-05,4.11,1244160000000,1603.7955410715279
2009-06-06,4.09,1244246400000,1561.7835459293901
2009-06-07,4.071,1244332800000,1522.2835481614325
2009-06-08,4.058,1244419200000,1495.489304349347
2009-06-09,4.048,1244505600000,1475.0071600814751
2009-06-10,4.043,1244592000000,1464.8082030968003
2009-06-11,4.021,1244678400000,1420.267523157657
2009-06-12,4.011,1244764800000,1400.20272944877
2009-06-13,4,1244851200000,1378.262641358903
2009-06-14,3.981,1244937600000,1340.6911078384978
2009-06-15,3.97,1245024000000,1319.1280854325164
2009-06-16,3.958,1245110400000,1295.7634629449133
2009-06-17,3.944,1245196800000,1268.7147954787247
2009-06-18,3.93,1245283200000,1241.8932817793004
2009-06-19,3.919,1245369600000,1220.9792413596522
2009-06-20,3.908,1245456000000,1200.2065431225383
2009-06-21,3.893,1245542400000,1172.1088228393564
2009-06-22,3.88,1245628800000,1147.9718090281106
2009-06-23,3.869,1245715200000,1127.704305691366
2009-06-24,3.858,1245801600000,1107.5804723143763
2009-06-25,3.846,1245888000000,1085.7916807339905
2009-06-26,3.836,1245974400000,1067.7659542222766
2009-06-27,3.829,1246060800000,1055.219366038759
2009-06-28,3.809,1246147200000,1019.6974579865412
2009-06-29,3.799,1246233600000,1002.1181171915711
2009-06-30,3.791,1246320000000,988.1422131299096
2009-07-01,3.779,1246406400000,967.324832588825
2009-07-02,3.76,1246492800000,934.7251695967149
2009-07-03,3.748,1246579200000,914.365244375908
2009-07-04,3.731,1246665600000,885.8277872476849
2009-07-05,3.72,1246752000000,867.5543814071395
2009-07-06,3.708,1246838400000,847.7927101078907
2009-07-07,3.699,1246924800000,833.0903913648027
2009-07-08,3.681,1247011200000,803.9931818825083
2009-07-09,3.67,1247097600000,786.4143840856708
2009-07-10,3.658,1247184000000,767.413994822181
2009-07-11,3.645,1247270400000,747.039100729547
2009-07-12,3.637,1247356800000,734.6091751900607
2009-07-13,3.621,1247443200000,709.998580667673
2009-07-14,3.609,1247529600000,691.759884669339
2009-07-15,3.599,1247616000000,676.7053389465879
2009-07-16,3.59,1247702400000,663.2689858807008
2009-07-17,3.578,1247788800000,645.5207776262877
2009-07-18,3.57,1247875200000,633.7951024562589
2009-07-19,3.558,1247961600000,616.367089571535
2009-07-20,3.549,1248048000000,603.4230586916153
2009-07-21,3.541,1248134400000,592.0090529206337
2009-07-22,3.532,1248220800000,579.2720109230356
2009-07-23,3.528,1248307200000,573.6464753217454
2009-07-24,3.522,1248393600000,565.2491153855779
2009-07-25,3.513,1248480000000,552.7454941180869
2009-07-26,3.507,1248566400000,544.471579761162
2009-07-27,3.499,1248652800000,533.5169471647292
2009-07-28,3.492,1248739200000,524.0043338819027
2009-07-29,3.488,1248825600000,518.5991174455213
2009-07-30,3.483,1248912000000,511.8739429597848
2009-07-31,3.478,1248998400000,505.18368479236506
2009-08-01,3.47,1249084800000,494.55213404386865
2009-08-02,3.467,1249171200000,490.5884897106159
2009-08-03,3.459,1249257600000,480.08082030458525
2009-08-04,3.455,1249344000000,474.8609247224909
2009-08-05,3.45,1249430400000,468.3679744847952
2009-08-06,3.447,1249516800000,464.48926650289366
2009-08-07,3.443,1249603200000,459.33760711177433
2009-08-08,3.44,1249689600000,455.4888546202226
2009-08-09,3.437,1249776000000,451.65297716518296
2009-08-10,3.429,1249862400000,441.4870860850707
2009-08-11,3.426,1249948800000,437.69860992382877
2009-08-12,3.423,1250035200000,433.92311466722543
2009-08-13,3.419,1250121600000,428.9093535209935
2009-08-14,3.415,1250208000000,423.9187659789946
2009-08-15,3.409,1250294400000,416.4764574154616
2009-08-16,3.407,1250380800000,414.00733550172737
2009-08-17,3.399,1250467200000,404.1892762017017
2009-08-18,3.397,1250553600000,401.7494045396996
2009-08-19,3.395,1250640000000,399.3154046959187
2009-08-20,3.39,1250726400000,393.2561425426005
2009-08-21,3.387,1250812800000,389.6382708281317
2009-08-22,3.38,1250899200000,381.24831685002715
2009-08-23,3.378,1250985600000,378.86452748010413
2009-08-24,3.374,1251072000000,374.1147855347359
2009-08-25,3.37,1251158400000,369.3888774857076
2009-08-26,3.364,1251244800000,362.34484055936423
2009-08-27,3.359,1251331200000,356.5160353153533
2009-08-28,3.357,1251417600000,354.1950372823283
2009-08-29,3.354,1251504000000,350.7248412470823
2009-08-30,3.35,1251590400000,346.11905120887104
2009-08-31,3.347,1251676800000,342.68059812469625
2009-09-01,3.341,1251763200000,335.84467196015504
2009-09-02,3.338,1251849600000,332.44725553487876
2009-09-03,3.332,1251936000000,325.6936593862121
2009-09-04,3.33,1252022400000,323.4547104740087
2009-09-05,3.326,1252108800000,318.9952394764292
2009-09-06,3.324,1252195200000,316.7747349352538
2009-09-07,3.319,1252281600000,311.25046821548375
2009-09-08,3.312,1252368000000,303.5815016130265
2009-09-09,3.31,1252454400000,301.4043459457572
2009-09-10,3.299,1252540800000,289.5415847351312
2009-09-11,3.297,1252627200000,287.40508531529616
2009-09-12,3.293,1252713600000,283.15096700908964
2009-09-13,3.289,1252800000000,278.92208721388806
2009-09-14,3.287,1252886400000,276.8171361533548
2009-09-15,3.284,1252972800000,273.67159832686144
2009-09-16,3.281,1253059200000,270.5403568569027
2009-09-17,3.279,1253145600000,268.46082166987287
2009-09-18,3.276,1253232000000,265.3534828528322
2009-09-19,3.274,1253318400000,263.2899144760634
2009-09-20,3.273,1253404800000,262.2605313830121
2009-09-21,3.272,1253491200000,261.232750738513
2009-09-22,3.27,1253577600000,259.1820019747376
2009-09-23,3.269,1253664000000,258.15903645556097
2009-09-24,3.268,1253750400000,257.1376785851828
2009-09-25,3.268,1253836800000,257.1376785851828
2009-09-26,3.267,1253923200000,256.1179296740763
2009-09-27,3.266,1254009600000,255.0997910369241
2009-09-28,3.263,1254096000000,252.05504997968634
2009-09-29,3.263,1254182400000,252.05504997968634
2009-09-30,3.26,1254268800000,249.02484912588918
2009-10-01,3.259,1254355200000,248.0180195762836
2009-10-02,3.258,1254441600000,247.01281097257282
2009-10-03,3.264,1254528000000,253.0683498644114
2009-10-04,3.268,1254614400000,257.1376785851828
2009-10-05,3.257,1254700800000,246.00922466842727
2009-10-06,3.257,1254787200000,246.00922466842727
2009-10-07,3.256,1254873600000,245.00726202197322
2009-10-08,3.255,1254960000000,244.00692439582076
2009-10-09,3.262,1255046400000,251.04336567023384
2009-10-10,3.255,1255132800000,244.00692439582076
2009-10-11,3.254,1255219200000,243.00821315708663
2009-10-12,3.251,1255305600000,240.02185150473647
2009-10-13,3.249,1255392000000,238.03910094266513
2009-10-14,3.248,1255478400000,237.05017699367127
2009-10-15,3.245,1255564800000,234.0932272821124
2009-10-16,3.244,1255651200000,233.11085611973232
2009-10-17,3.243,1255737600000,232.1301266882161
2009-10-18,3.242,1255824000000,231.1510404108784
2009-10-19,3.241,1255910400000,230.17359871589755
2009-10-20,3.239,1255996800000,228.22365481022067
2009-10-21,3.238,1256083200000,227.25115548047052
2009-10-22,3.238,1256169600000,227.25115548047052
2009-10-23,3.237,1256256000000,226.28030649502776
2009-10-24,3.237,1256342400000,226.28030649502776
2009-10-25,3.234,1256428800000,223.37767615924224
2009-10-26,3.233,1256515200000,222.4134431310677
2009-10-27,3.23,1256601600000,219.53069592427562
2009-10-28,3.229,1256688000000,218.5731024268557
2009-10-29,3.227,1256774400000,216.6629077464265
2009-10-30,3.229,1256860800000,218.5731024268557
2009-10-31,3.229,1256947200000,218.5731024268557
2009-11-01,3.229,1257033600000,218.5731024268557
2009-11-02,3.225,1257120000000,214.7593795082996
2009-11-03,3.223,1257206400000,212.86252981534378
2009-11-04,3.222,1257292800000,211.9166132291764
2009-11-05,3.222,1257379200000,211.9166132291764
2009-11-06,3.226,1257465600000,215.7103095676693
2009-11-07,3.239,1257552000000,228.22365481022067
2009-11-08,3.243,1257638400000,232.1301266882161
2009-11-09,3.245,1257724800000,234.0932272821124
2009-11-10,3.249,1257811200000,238.03910094266513
2009-11-11,3.251,1257897600000,240.02185150473647
